MTH,KAM_POC,REST_ID,BRAND_NAME,BUSINESS_ENTITY,CLASSIFIER,CITY,CITY_CLASSIFICATION,CPV_IMPRESSION,CPV_CLICK,CPV_ORDER,CPV_GMV,CPV_REVENUE
2025-07,Akash Chhawchharia,1053704,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Bangalore,India_1,285,1,1,285.200012207,28.5
2025-07,Akash Chhawchharia,800020,Quick_Crave,Rebel_Foods_Pvt_Ltd,Nat_Core,Bangalore,India_1,417,2,,,41.7
2025-07,Akash Chhawchharia,1030790,Thalaiva_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Ahmedabad,India_1,273,1,,,27.3
2025-07,Akash Chhawchharia,861084,Fricken,Rebel_Foods_Pvt_Ltd,Nat_Core,Bangalore,India_1,2922,17,1,230.224990845,292.2
2025-07,Akash Chhawchharia,800011,Quick_Crave,Rebel_Foods_Pvt_Ltd,Nat_Core,Chennai,India_1,778,2,,,77.8
2025-07,Akash Chhawchharia,799968,Quick_Crave,Rebel_Foods_Pvt_Ltd,Nat_Core,Mumbai,India_1,263,0,,,26.3
2025-07,Akash Chhawchharia,1075754,Bite_Club,Rebel_Foods_Pvt_Ltd,Nat_Core,Bhopal,India_2,312,1,,,31.2
2025-07,Akash Chhawchharia,1053845,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Ahmedabad,India_1,162,0,,,16.2
2025-07,Akash Chhawchharia,798282,Fricken,Rebel_Foods_Pvt_Ltd,Nat_Core,Chennai,India_1,3025,20,,,302.5
2025-07,Akash Chhawchharia,799962,Quick_Crave,Rebel_Foods_Pvt_Ltd,Nat_Core,Delhi,India_1,610,2,,,61
2025-07,Akash Chhawchharia,1053970,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Aligarh,India_2,803,11,,,80.3
2025-07,Akash Chhawchharia,1053993,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Patna,India_2,1581,21,,,158.1
2025-07,Akash Chhawchharia,861074,Fricken,Rebel_Foods_Pvt_Ltd,Nat_Core,Bangalore,India_1,934,6,,,93.4
2025-07,Akash Chhawchharia,1054003,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Thiruvananthapuram,India_2,1808,11,,,180.8
2025-07,Akash Chhawchharia,800026,Quick_Crave,Rebel_Foods_Pvt_Ltd,Nat_Core,Chennai,India_1,884,2,,,88.4
2025-07,Akash Chhawchharia,800082,Quick_Crave,Rebel_Foods_Pvt_Ltd,Nat_Core,Pune,India_1,254,0,,,25.4
2025-07,Akash Chhawchharia,1053983,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Gwalior,India_2,676,13,1,330.450012207,67.6
2025-07,Akash Chhawchharia,874326,Quick_Crave,Rebel_Foods_Pvt_Ltd,Nat_Core,Hyderabad,India_1,919,2,,,91.9
2025-07,Akash Chhawchharia,1075662,Bite_Club,Rebel_Foods_Pvt_Ltd,Nat_Core,Pune,India_1,102,0,,,10.2
2025-07,Akash Chhawchharia,1053915,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Hyderabad,India_1,670,3,,,67
2025-07,Akash Chhawchharia,1007651,Fricken,Rebel_Foods_Pvt_Ltd,Nat_Core,Pune,India_1,2315,21,,,231.5
2025-07,Akash Chhawchharia,874252,Quick_Crave,Rebel_Foods_Pvt_Ltd,Nat_Core,Pune,India_1,254,3,,,25.4
2025-07,Akash Chhawchharia,1053818,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Chennai,India_1,676,2,,,67.6
2025-07,Akash Chhawchharia,1030979,Thalaiva_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Jamshedpur,India_2,910,11,,,91
2025-07,Akash Chhawchharia,1030961,Thalaiva_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Udaipur,India_2,1515,19,,,151.5
2025-07,Akash Chhawchharia,874290,Quick_Crave,Rebel_Foods_Pvt_Ltd,Nat_Core,Nagpur,India_1,151,1,,,15.1
2025-07,Akash Chhawchharia,800012,Quick_Crave,Rebel_Foods_Pvt_Ltd,Nat_Core,Ahmedabad,India_1,133,0,,,13.3
2025-07,Akash Chhawchharia,800015,Quick_Crave,Rebel_Foods_Pvt_Ltd,Nat_Core,Mumbai,India_1,280,1,,,28
2025-07,Akash Chhawchharia,1075826,Bite_Club,Rebel_Foods_Pvt_Ltd,Nat_Core,Tirupati,India_2,884,2,1,196,88.4
2025-07,Akash Chhawchharia,1075760,Bite_Club,Rebel_Foods_Pvt_Ltd,Nat_Core,Bangalore,India_1,123,0,,,12.3
2025-07,Akash Chhawchharia,874327,Quick_Crave,Rebel_Foods_Pvt_Ltd,Nat_Core,Surat,India_2,736,5,,,73.6
2025-07,Akash Chhawchharia,1075776,Bite_Club,Rebel_Foods_Pvt_Ltd,Nat_Core,Hyderabad,India_1,188,0,,,18.8
2025-07,Akash Chhawchharia,1075860,Bite_Club,Rebel_Foods_Pvt_Ltd,Nat_Core,Chandigarh,India_1,62,0,,,6.2
2025-07,Akash Chhawchharia,679909,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,2,0,,,0.2
2025-07,Akash Chhawchharia,969337,Wendy's,Rebel_Foods_Pvt_Ltd,Nat_Core,Ludhiana,India_2,33230,2029,34,8730.599182129,3323
2025-07,Akash Chhawchharia,622169,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,909,6,3,1998.425003052,90.9
2025-07,Akash Chhawchharia,720360,Wendy's,Rebel_Foods_Pvt_Ltd,Nat_Core,Delhi,India_1,41387,281,45,16027.569503784,4138.7
2025-07,Akash Chhawchharia,382649,Wendy's,Rebel_Foods_Pvt_Ltd,Nat_Core,Bangalore,India_1,13278,112,9,4337.192977905,1327.8
2025-07,Akash Chhawchharia,351483,Wendy's,Rebel_Foods_Pvt_Ltd,Nat_Core,Delhi,India_1,15816,87,17,7425.858779907,1581.6
2025-07,Akash Chhawchharia,391034,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,860,2,4,1222.14503479,86
2025-07,Akash Chhawchharia,703764,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,7297,31,4,1784.701019287,729.7
2025-07,Akash Chhawchharia,390119,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,1298,5,2,799.800048828,129.8
2025-07,Akash Chhawchharia,1022792,Wendy's,Rebel_Foods_Pvt_Ltd,Nat_Core,Chennai,India_1,14278,150,22,7551.443984985,1427.8
2025-07,Akash Chhawchharia,708370,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Kolkata,India_1,2434,17,6,3182.999969482,243.4
2025-07,Akash Chhawchharia,1059509,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,1608,6,1,652.349975586,160.8
2025-07,Akash Chhawchharia,1027752,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Kolkata,India_1,1647,20,5,3812.202423096,164.7
2025-07,Akash Chhawchharia,1029615,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Noida 1,India_1,1938,6,3,1500.050048828,193.8
2025-07,Akash Chhawchharia,1030813,Thalaiva_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Bangalore,India_1,1043,9,,,104.3
2025-07,Akash Chhawchharia,1046218,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,772,9,,,77.2
2025-07,Akash Chhawchharia,289271,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,3521,39,8,3548.725906372,352.1
2025-07,Akash Chhawchharia,390134,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,762,1,2,1099.901031494,76.2
2025-07,Akash Chhawchharia,622124,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,12960,60,5,2191.97505188,1296
2025-07,Akash Chhawchharia,1000271,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,823,10,,,82.3
2025-07,Akash Chhawchharia,483340,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Faridabad,India_1,4994,19,6,2925.051055908,499.4
2025-07,Akash Chhawchharia,1002496,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,598,4,5,2652.500488281,59.8
2025-07,Akash Chhawchharia,819494,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,483,3,1,343.399993896,48.3
2025-07,Akash Chhawchharia,361631,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,239,1,,,23.9
2025-07,Akash Chhawchharia,542645,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,2480,20,1,343.399993896,248
2025-07,Akash Chhawchharia,979696,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,4386,15,5,1649.009963989,438.6
2025-07,Akash Chhawchharia,622061,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,1268,10,,,126.8
2025-07,Akash Chhawchharia,1000331,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,3362,10,2,627.300018311,336.2
2025-07,Akash Chhawchharia,681433,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,4806,11,5,3345.595016479,480.6
2025-07,Akash Chhawchharia,987286,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,5036,28,2,986.600494385,503.6
2025-07,Akash Chhawchharia,678580,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,350,1,,,35
2025-07,Akash Chhawchharia,391102,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,976,3,,,97.6
2025-07,Akash Chhawchharia,577742,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,720,3,1,656.100036621,72
2025-07,Akash Chhawchharia,469265,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Noida,India_1,4116,33,8,3962.40045166,411.6
2025-07,Akash Chhawchharia,661703,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,1101,2,1,365.650024414,110.1
2025-07,Akash Chhawchharia,781581,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,1162,6,5,2819.520080566,116.2
2025-07,Akash Chhawchharia,289277,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,3490,21,11,3398.271347046,349
2025-07,Akash Chhawchharia,681637,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,1936,9,2,1100.850036621,193.6
2025-07,Akash Chhawchharia,681626,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,3518,14,6,2102.225021362,351.8
2025-07,Akash Chhawchharia,1030823,Thalaiva_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Pune,India_1,604,8,,,60.4
2025-07,Akash Chhawchharia,864651,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Chennai,India_1,5546,11,8,5704.626037598,554.6
2025-07,Akash Chhawchharia,390127,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,1113,5,,,111.3
2025-07,Akash Chhawchharia,397424,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,868,7,,,86.8
2025-07,Akash Chhawchharia,364771,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,2367,26,8,4138.649963379,236.7
2025-07,Akash Chhawchharia,681508,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,1339,6,,,133.9
2025-07,Akash Chhawchharia,750309,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,1151,14,,,115.1
2025-07,Akash Chhawchharia,391099,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,12439,36,6,3013.549926758,1243.9
2025-07,Akash Chhawchharia,681456,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,4963,15,3,1340.475036621,496.3
2025-07,Akash Chhawchharia,321127,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,161,0,,,16.1
2025-07,Akash Chhawchharia,390084,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,1076,7,3,1597.225006104,107.6
2025-07,Akash Chhawchharia,1030927,Thalaiva_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Kolkata,India_1,1193,9,,,119.3
2025-07,Akash Chhawchharia,951719,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,177,1,,,17.7
2025-07,Akash Chhawchharia,1099454,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,2727,15,1,240.669998169,272.7
2025-07,Akash Chhawchharia,1010839,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,1735,6,2,1103.45098877,173.5
2025-07,Akash Chhawchharia,1000324,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,4553,36,1,962.549987793,455.3
2025-07,Akash Chhawchharia,810277,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,330,0,2,1024.975036621,33
2025-07,Akash Chhawchharia,627692,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,9576,74,13,5084.22756958,957.6
2025-07,Akash Chhawchharia,919142,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,8107,64,5,2837.450622559,810.7
2025-07,Akash Chhawchharia,622067,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,317,1,,,31.7
2025-07,Akash Chhawchharia,1044328,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Noida 1,India_1,1023,16,1,342.149993896,102.3
2025-07,Akash Chhawchharia,831924,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,1056,11,,,105.6
2025-07,Akash Chhawchharia,999607,Thalaiva_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Chennai,India_1,2615,30,,,261.5
2025-07,Akash Chhawchharia,523627,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Noida 1,India_1,2507,7,5,1950.415512085,250.7
2025-07,Akash Chhawchharia,622043,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,5344,14,4,2592.099914551,534.4
2025-07,Akash Chhawchharia,289257,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,1481,4,8,3385.245452881,148.1
2025-07,Akash Chhawchharia,1080647,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Noida 1,India_1,468,4,,,46.8
2025-07,Akash Chhawchharia,693543,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,2257,6,,,225.7
2025-07,Akash Chhawchharia,681624,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,3519,10,7,3292.629989624,351.9
2025-07,Akash Chhawchharia,808218,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,640,2,1,255.399993896,64
2025-07,Akash Chhawchharia,614532,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,967,4,1,343.399993896,96.7
2025-07,Akash Chhawchharia,946271,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,11205,78,12,3946.130447388,1120.5
2025-07,Akash Chhawchharia,1002495,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,889,6,3,1405.364990234,88.9
2025-07,Akash Chhawchharia,439935,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,184,4,,,18.4
2025-07,Akash Chhawchharia,1053417,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,1021,9,,,102.1
2025-07,Akash Chhawchharia,469266,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Noida,India_1,593,6,,,59.3
2025-07,Akash Chhawchharia,475666,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,823,6,,,82.3
2025-07,Akash Chhawchharia,23098,Ovenstory_Pizza,Rebel_Foods_Pvt_Ltd,Nat_Core,Delhi,India_1,1178,5,,,117.8
2025-07,Akash Chhawchharia,971549,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,2088,16,4,1580.300476074,208.8
2025-07,Akash Chhawchharia,681469,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,1960,8,,,196
2025-07,Akash Chhawchharia,1090782,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,429,1,1,343.399993896,42.9
2025-07,Akash Chhawchharia,1090788,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,750,4,,,75
2025-07,Akash Chhawchharia,491969,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,2017,15,,,201.7
2025-07,Akash Chhawchharia,1020751,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Noida 1,India_1,393,3,,,39.3
2025-07,Akash Chhawchharia,390066,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,1403,2,1,334.149993896,140.3
2025-07,Akash Chhawchharia,681581,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Noida,India_1,7037,47,3,1622.795013428,703.7
2025-07,Akash Chhawchharia,449885,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,1236,3,1,238.680007935,123.6
2025-07,Akash Chhawchharia,1090783,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,392,2,2,1384.650512695,39.2
2025-07,Akash Chhawchharia,750441,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,5793,30,6,2771.880493164,579.3
2025-07,Akash Chhawchharia,810774,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Kolkata,India_1,1373,12,,,137.3
2025-07,Akash Chhawchharia,91046,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Ahmedabad,India_1,105,0,,,10.5
2025-07,Akash Chhawchharia,701728,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,2109,22,1,444.650024414,210.9
2025-07,Akash Chhawchharia,424905,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Bareilly,India_2,1905,57,1,222.680999756,190.5
2025-07,Akash Chhawchharia,1036817,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Varanasi,India_1,3195,31,4,1482.550048828,319.5
2025-07,Akash Chhawchharia,494544,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Central Goa,India_1,694,4,2,553.598022461,69.4
2025-07,Akash Chhawchharia,124596,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Hyderabad,India_1,1650,5,,,165
2025-07,Akash Chhawchharia,780110,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,716,2,,,71.6
2025-07,Akash Chhawchharia,1074810,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,915,7,2,561.250488281,91.5
2025-07,Akash Chhawchharia,819541,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,1881,17,1,209.700012207,188.1
2025-07,Akash Chhawchharia,643750,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,14708,55,9,3938.176101685,1470.8
2025-07,Akash Chhawchharia,218594,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Vellore,India_2,1134,10,2,924.184020996,113.4
2025-07,Akash Chhawchharia,473828,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,66,1,,,6.6
2025-07,Akash Chhawchharia,862801,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Chennai,India_1,5180,21,8,3129.75050354,518
2025-07,Akash Chhawchharia,643725,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,1949,6,3,1341.650512695,194.9
2025-07,Akash Chhawchharia,62943,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Gurgaon,India_1,5775,36,2,616.062011719,577.5
2025-07,Akash Chhawchharia,62923,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Chennai,India_1,999,8,,,99.9
2025-07,Akash Chhawchharia,750230,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,1393,11,1,398.649993896,139.3
2025-07,Akash Chhawchharia,243137,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Vadodara,India_2,1005,16,1,463.488983154,100.5
2025-07,Akash Chhawchharia,781596,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Kolkata,India_1,933,11,2,675.75,93.3
2025-07,Akash Chhawchharia,238118,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Lucknow,India_1,8198,82,3,1373.645507812,819.8
2025-07,Akash Chhawchharia,643768,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,2303,5,2,884.459991455,230.3
2025-07,Akash Chhawchharia,992860,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,679,3,1,597.100036621,67.9
2025-07,Akash Chhawchharia,695912,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Chennai,India_1,5403,37,7,3633.350952148,540.3
2025-07,Akash Chhawchharia,1120889,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Erode,India_2,3557,50,2,789.550506592,355.7
2025-07,Akash Chhawchharia,987301,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,1100,3,4,1254.020004272,110
2025-07,Akash Chhawchharia,126955,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Vadodara,India_2,794,23,2,498.852005005,79.4
2025-07,Akash Chhawchharia,864629,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Chennai,India_1,2339,10,8,3391.340576172,233.9
2025-07,Akash Chhawchharia,821879,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,450,2,,,45
2025-07,Akash Chhawchharia,750316,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,901,5,,,90.1
2025-07,Akash Chhawchharia,1014643,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Ranchi,India_2,5660,80,7,2721.699035645,566
2025-07,Akash Chhawchharia,1054363,Dabba_&_Co.,Rebel_Foods_Pvt_Ltd,Nat_Core,Varanasi,India_1,2719,69,4,1188.450012207,271.9
2025-07,Akash Chhawchharia,1053781,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Chennai,India_1,9534,134,4,1424.675033569,953.4
2025-07,Akash Chhawchharia,1091887,Dabba_&_Co.,Rebel_Foods_Pvt_Ltd,Nat_Core,Central Goa,India_1,1891,31,3,1082.300994873,189.1
2025-07,Akash Chhawchharia,1054024,Dabba_&_Co.,Rebel_Foods_Pvt_Ltd,Nat_Core,Hyderabad,India_1,4861,70,3,1025.700012207,486.1
2025-07,Akash Chhawchharia,701731,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,6535,24,8,2845.055099487,653.5
2025-07,Akash Chhawchharia,819522,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,1689,7,3,1576.800476074,168.9
2025-07,Akash Chhawchharia,643804,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,6226,26,3,927.725021362,622.6
2025-07,Akash Chhawchharia,62901,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Bangalore,India_1,3094,19,1,409.62600708,309.4
2025-07,Akash Chhawchharia,1054009,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Bangalore,India_1,2926,27,2,565.400024414,292.6
2025-07,Akash Chhawchharia,681475,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,833,5,1,444.650024414,83.3
2025-07,Akash Chhawchharia,157773,The_Good_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Delhi,India_1,5529,8,,,552.9
2025-07,Akash Chhawchharia,223162,The_Good_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Jaipur,India_1,3609,14,,,360.9
2025-07,Akash Chhawchharia,1039589,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,1215,6,,,121.5
2025-07,Akash Chhawchharia,361105,The_Good_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Jalandhar,India_2,2884,80,1,190.199996948,288.4
2025-07,Venkidesh Sreekumar,396335,Krispy_Kreme,Citymax_Hotels_India_Pvt_Ltd,Nat_Core,Delhi,India_1,11118,27,3,1424.950042725,1111.8
2025-07,Akash Chhawchharia,1027724,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,984,4,3,1203.900512695,98.4
2025-07,Akash Chhawchharia,1105391,The_Good_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Jaipur,India_1,936,3,1,243.61000061,93.6
